  2.9853123540590148e-001  5.7343141983232482e-001  8.3346717842685059e-001  1.3206520164133426e+000  1.8174512355250052e+000  2.8174621408628533e+000  4.0445122137813332e+000  5.7182308110915576e+000  6.3671953129930010e+000  6.2721578293992879e+000  6.2721666691921580e+000  5.8533244574261740e+000
 -1.6531271835113248e-001 -1.8988617641057809e-001 -3.0906480400043435e-001 -3.6613178055075624e-001 -4.5397075035768819e-001 -4.5398747227776209e-001 -1.7710014708077204e-001  3.2535990770292295e-001  2.9454991406184665e+000  3.7141870752422936e+000  4.7141825809335316e+000  5.5866762728775337e+000
