  2.2662722824543502e-001  4.9123386329654128e-001  6.9328936424169474e-001  1.1523827316374595e+000  1.6101696070174436e+000  2.6101727299928026e+000  3.9765841702013667e+000  5.9023541540167130e+000  7.9046508837724030e+000  8.2030762352457156e+000  8.7126163709257263e+000  8.7126109494137527e+000
 -2.2388110460647487e-001 -2.5898347386236120e-001 -3.9202916479133998e-001 -4.5421991537399276e-001 -5.6945785456123399e-001 -5.6947815096182475e-001 -2.8186738868396904e-001  2.4394829559126219e-001  2.8059347126192651e+000  3.5740579588290404e+000  4.5840717584867887e+000  5.5840763466477350e+000
