1092	0.02026	0.16009	0.29312	0.38414	0.4695	0.55328	0.61045	0.69408	0.8094	0.95517	1.03637	1.24078
1094	0.0202	0.15693	0.29038	0.37829	0.46816	0.54575	0.60662	0.68696	0.80142	0.93922	1.02897	1.23047
1096	0.02034	0.15244	0.28599	0.37317	0.46457	0.53625	0.59857	0.67767	0.78877	0.92235	1.00968	1.21967
1098	0.0205	0.14792	0.27853	0.36961	0.4592	0.52905	0.5906	0.67334	0.78168	0.91814	1.00023	1.20321
1100	0.02048	0.14407	0.27175	0.3662	0.45147	0.52247	0.58527	0.67019	0.77362	0.91632	0.99719	1.17311
1102	0.02064	0.1394	0.26635	0.35986	0.44195	0.51735	0.58443	0.66251	0.76231	0.90345	0.98367	1.14957
1104	0.02045	0.13271	0.25915	0.35366	0.43506	0.51259	0.58023	0.65136	0.75573	0.89301	0.96643	1.14577
1106	0.02041	0.12555	0.25108	0.34848	0.4288	0.50506	0.57033	0.64313	0.75352	0.88702	0.96154	1.14195
1108	0.02072	0.11939	0.24372	0.34382	0.42166	0.49641	0.56067	0.63606	0.74618	0.87509	0.95858	1.12633
1110	0.0201	0.11445	0.23669	0.33769	0.41381	0.48881	0.55761	0.63131	0.73495	0.86633	0.95425	1.1183
1112	0.02037	0.11009	0.22888	0.3291	0.40589	0.48032	0.55299	0.62525	0.72685	0.85705	0.94878	1.11135
1114	0.02132	0.10583	0.22182	0.32252	0.39871	0.47016	0.54391	0.6174	0.72209	0.84486	0.93384	1.09268
1116	0.02042	0.101	0.21617	0.31679	0.39414	0.46444	0.53633	0.61123	0.718	0.84045	0.92071	1.07901
1118	0.01926	0.09588	0.21048	0.30918	0.38708	0.46012	0.52824	0.60319	0.7119	0.837	0.91765	1.07524
1120	0.01828	0.09064	0.204	0.30293	0.37761	0.45114	0.52107	0.59512	0.70797	0.82465	0.91041	1.06731
1122	0.0178	0.08611	0.19783	0.29603	0.37023	0.44357	0.51508	0.58749	0.6998	0.8127	0.89699	1.05166
1124	0.01815	0.08248	0.19303	0.288	0.36426	0.43697	0.50805	0.58035	0.68415	0.80626	0.88067	1.04098
1126	0.01796	0.07952	0.1868	0.28136	0.3593	0.43039	0.50073	0.57407	0.67539	0.8018	0.86566	1.03465
1128	0.01649	0.07699	0.18061	0.27477	0.35232	0.42491	0.49135	0.56575	0.6723	0.79948	0.86284	1.02764
1130	0.01591	0.07444	0.17578	0.26679	0.34368	0.4202	0.48299	0.55634	0.6668	0.79148	0.86497	1.01963
1132	0.0153	0.0709	0.17001	0.25875	0.33474	0.41133	0.47821	0.54783	0.65681	0.78123	0.85964	1.01211
1134	0.01336	0.06843	0.16457	0.25082	0.32893	0.40107	0.47297	0.54165	0.64633	0.7735	0.84415	1.00389
1136	0.01193	0.06529	0.15923	0.24309	0.323	0.39393	0.46348	0.53446	0.63849	0.76338	0.82989	0.99468
1138	0.01203	0.0608	0.15246	0.2358	0.31492	0.38645	0.45323	0.52498	0.62984	0.75138	0.82567	0.9842
1140	0.01198	0.05688	0.14459	0.22913	0.30605	0.3766	0.44644	0.51532	0.6209	0.74189	0.82415	0.97805
1142	0.01119	0.05339	0.13722	0.22068	0.29596	0.36806	0.43763	0.50785	0.61236	0.73254	0.81599	0.97343
1144	0.01122	0.04957	0.13036	0.21028	0.28584	0.36026	0.42599	0.4972	0.60547	0.72127	0.8023	0.96652
1146	0.01052	0.04679	0.12407	0.20186	0.27651	0.35117	0.41628	0.48384	0.59694	0.7121	0.7887	0.95727
1148	0.00946	0.04357	0.11753	0.19517	0.26687	0.34072	0.40795	0.47458	0.58257	0.70137	0.78419	0.94397
1150	0.00899	0.03982	0.11048	0.1862	0.25715	0.33123	0.39869	0.46709	0.57042	0.68972	0.7778	0.93365
1152	0.00825	0.03637	0.10428	0.17608	0.24686	0.32101	0.38756	0.45592	0.56223	0.68116	0.76266	0.92201
1154	0.00862	0.03358	0.09833	0.1671	0.23813	0.30969	0.3783	0.44423	0.55275	0.6718	0.75081	0.91131
1156	0.00951	0.03048	0.09157	0.159	0.23034	0.29884	0.36795	0.43464	0.53897	0.65911	0.74393	0.90433
1158	0.0096	0.0285	0.08516	0.15112	0.21917	0.28833	0.35415	0.4251	0.5268	0.64702	0.73118	0.89356
1160	0.00938	0.02627	0.07951	0.14252	0.2074	0.27803	0.34188	0.41074	0.51901	0.63418	0.71689	0.88118
1162	0.00934	0.02252	0.07235	0.13423	0.19827	0.26699	0.33243	0.39753	0.50547	0.62175	0.69911	0.86866
1164	0.00835	0.02048	0.06421	0.12607	0.18938	0.25533	0.32173	0.38759	0.48744	0.60916	0.68468	0.85701
1166	0.00711	0.02008	0.05857	0.11811	0.17949	0.24385	0.30909	0.37596	0.47388	0.59431	0.67502	0.84801
1168	0.0068	0.01879	0.05523	0.10992	0.16848	0.23119	0.29451	0.36221	0.46458	0.57603	0.66523	0.83708
1170	0.00645	0.01724	0.05176	0.10126	0.15736	0.21913	0.28151	0.34792	0.45101	0.55817	0.64933	0.82287
1172	0.00543	0.01592	0.04649	0.09348	0.14719	0.20897	0.271	0.33381	0.43288	0.54343	0.62941	0.80754
1174	0.00465	0.01406	0.04109	0.08644	0.13657	0.19713	0.25855	0.31978	0.41828	0.52832	0.6105	0.78816
1176	0.00422	0.01259	0.0368	0.07967	0.12575	0.18488	0.24539	0.30601	0.40374	0.51348	0.59405	0.77082
1178	0.00472	0.01153	0.03262	0.07282	0.11691	0.17511	0.23327	0.2938	0.38982	0.49929	0.57847	0.75855
1180	0.00434	0.01063	0.02918	0.06482	0.10906	0.16414	0.21961	0.2808	0.37607	0.48191	0.55857	0.74053
1182	0.00314	0.00933	0.02569	0.05745	0.0991	0.15158	0.20546	0.26587	0.36043	0.45988	0.5408	0.71632
1184	0.00284	0.00735	0.0224	0.05228	0.08951	0.13971	0.19393	0.25059	0.344	0.43918	0.52468	0.69622
1186	0.00257	0.00565	0.01961	0.04665	0.08031	0.12892	0.1828	0.23538	0.32526	0.42149	0.50412	0.67848
1188	0.00177	0.00562	0.01693	0.04041	0.07082	0.1197	0.16958	0.22145	0.30901	0.40559	0.48242	0.65754
1190	9.06563E-4	0.00547	0.01426	0.03506	0.06271	0.1094	0.15624	0.20764	0.29422	0.39044	0.46479	0.6372
1192	6.50205E-4	0.00427	0.01248	0.03082	0.05648	0.09885	0.14455	0.19419	0.2764	0.37184	0.44581	0.61749
1194	-1.37153E-4	0.00379	0.0112	0.02694	0.05035	0.09055	0.13297	0.18213	0.26021	0.35136	0.42371	0.59499
1196	-9.29511E-4	0.00374	0.00882	0.02375	0.04427	0.08229	0.12197	0.16891	0.24675	0.33062	0.40473	0.57106
1198	-1.06868E-4	0.00266	0.00644	0.02159	0.0374	0.07366	0.1109	0.15446	0.23067	0.3118	0.38458	0.54639
1200	2.64774E-4	0.00257	0.00568	0.01851	0.0323	0.06588	0.10099	0.1408	0.21353	0.29481	0.36275	0.52337
1202	-9.19584E-4	0.00361	0.00502	0.01525	0.02885	0.05792	0.09139	0.12768	0.1978	0.27718	0.34297	0.50066
1204	-0.00116	0.00328	0.00516	0.01404	0.02552	0.05029	0.08253	0.11685	0.18359	0.25971	0.32271	0.47693
1206	-0.00107	0.00258	0.00528	0.01215	0.02211	0.04457	0.07393	0.10731	0.1696	0.24322	0.30272	0.45243
1208	-8.04658E-4	0.00291	0.00434	0.01009	0.0176	0.04075	0.06575	0.09716	0.15516	0.22688	0.28442	0.42776
1210	2.68984E-4	0.0028	0.00335	0.00807	0.01393	0.03526	0.05805	0.08734	0.14039	0.2075	0.266	0.40488
1212	0.00109	0.00274	0.00281	0.00615	0.01163	0.03054	0.05235	0.07756	0.12719	0.18727	0.24501	0.38001
1214	0.0015	0.00356	0.00232	0.00581	0.00898	0.02691	0.04683	0.0679	0.11446	0.17074	0.22484	0.35367
1216	0.0019	0.0046	0.00251	0.0055	0.00703	0.02371	0.04041	0.05925	0.10208	0.15635	0.20799	0.3295
1218	0.00201	0.00496	0.00266	0.00413	0.00577	0.02046	0.0351	0.05202	0.09112	0.14143	0.19233	0.30487
1220	0.00199	0.00532	0.00393	0.00315	0.00466	0.01806	0.0306	0.04622	0.08097	0.12781	0.17465	0.2805
1222	0.00173	0.00507	0.00449	0.00348	0.00413	0.01701	0.02682	0.04115	0.07314	0.11537	0.15786	0.25809
1224	0.00182	0.00517	0.00323	0.004	0.00364	0.01542	0.02347	0.037	0.066	0.1025	0.14378	0.23694
1226	0.00263	0.00678	0.00404	0.00366	0.00324	0.0131	0.02028	0.03329	0.05804	0.09101	0.12913	0.21646
1228	0.00353	0.00791	0.0052	0.00325	0.00298	0.01103	0.01853	0.02979	0.05063	0.08167	0.11541	0.19719
1230	0.00305	0.00806	0.00524	0.00315	0.00205	0.0096	0.01668	0.02626	0.04424	0.07328	0.10327	0.17854
1232	0.00179	0.00904	0.00544	0.00285	7.36121E-4	0.00844	0.0147	0.02181	0.03895	0.06581	0.09265	0.15978
1234	0.00191	0.00974	0.00588	0.00291	4.17464E-5	0.00708	0.01359	0.01867	0.03536	0.0588	0.08336	0.14258
1236	0.00278	0.00877	0.00678	0.00343	-6.27628E-4	0.00586	0.01219	0.01713	0.03195	0.05257	0.07383	0.12902
1238	0.00254	0.00838	0.00699	0.0043	-0.00102	0.00523	0.01065	0.01461	0.02825	0.04743	0.06588	0.11723
1240	0.00266	0.00975	0.00717	0.00479	-6.96376E-4	0.00406	0.00966	0.01179	0.02591	0.04246	0.05882	0.10433
1242	0.00403	0.01196	0.00776	0.00529	-0.00104	0.00345	0.00809	0.01043	0.02261	0.0378	0.05241	0.09218
1244	0.00439	0.01351	0.008	0.00528	-0.00103	0.00379	0.00674	0.0096	0.01818	0.03275	0.04739	0.08255
1246	0.00428	0.0136	0.00848	0.00507	-5.42499E-4	0.00426	0.00674	0.00943	0.01652	0.02938	0.04478	0.07563
1248	0.00443	0.01289	0.00916	0.00505	-8.33873E-4	0.00402	0.006	0.008	0.01498	0.02654	0.04265	0.06871
1250	0.00445	0.01351	0.00966	0.00495	1.51753E-4	0.00382	0.0053	0.0057	0.01324	0.02382	0.038	0.06184
1252	0.00438	0.01437	0.0105	0.00521	0.00103	0.00517	0.00484	0.00458	0.01143	0.02146	0.03201	0.05564
1254	0.00487	0.01369	0.01147	0.00705	8.41004E-4	0.00512	0.005	0.00432	0.01074	0.01955	0.0296	0.05082
1256	0.00531	0.01234	0.01128	0.00808	0.00187	0.00405	0.00498	0.00474	0.00979	0.018	0.02878	0.04689
1258	0.00582	0.01276	0.01143	0.00877	0.0016	0.00399	0.00511	0.0048	0.00924	0.01665	0.02874	0.04351
1260	0.00732	0.01393	0.01247	0.00904	-6.06118E-4	0.00313	0.00534	0.00466	0.0086	0.01519	0.02898	0.04092
1262	0.00685	0.01549	0.01424	0.00896	-1.94925E-5	0.00388	0.00474	0.00418	0.00713	0.01385	0.02514	0.03855
1264	0.0049	0.01678	0.01348	0.00871	8.62133E-4	0.00466	0.00432	0.00309	0.00597	0.01285	0.02044	0.03573
1266	0.0043	0.01799	0.01138	0.00948	7.32759E-4	0.00401	0.00406	0.00328	0.0063	0.01204	0.01944	0.03272
1268	0.00573	0.01787	0.01319	0.01095	0.00167	0.00462	0.00346	0.00356	0.00595	0.01143	0.01898	0.02986
1270	0.00768	0.01805	0.0156	0.01208	0.00385	0.00519	0.00387	0.00303	0.00512	0.01036	0.01658	0.02701
1272	0.00863	0.01877	0.01629	0.01265	0.00451	0.00501	0.0052	0.00234	0.00521	0.00911	0.01359	0.02297
1274	0.00764	0.01918	0.01721	0.01267	0.00399	0.00451	0.00596	0.00268	0.00455	0.00832	0.01234	0.01956
1276	0.00716	0.02009	0.01685	0.01235	0.00472	0.00514	0.00549	0.00421	0.00222	0.00689	0.01227	0.01688
1278	0.00863	0.021	0.01705	0.01207	0.00574	0.00692	0.00539	0.00521	0.00175	0.00599	0.01222	0.01461
1280	0.00961	0.0208	0.01852	0.01323	0.00634	0.00793	0.00623	0.00515	0.00333	0.00604	0.01077	0.01287
1282	0.0091	0.02137	0.01853	0.01391	0.00774	0.00805	0.0066	0.00404	0.00441	0.00583	0.00939	0.01126
1284	0.00835	0.02233	0.01856	0.01342	0.00823	0.00808	0.00711	0.00382	0.00455	0.00514	0.00962	0.00967
1286	0.00859	0.02286	0.01954	0.01381	0.00785	0.0086	0.0075	0.00435	0.00485	0.00411	0.00961	0.00857
1288	0.0087	0.0228	0.01986	0.0148	0.00835	0.00878	0.0073	0.00486	0.00499	0.00356	0.00803	0.00629
1290	0.00814	0.02182	0.01906	0.01572	0.00793	0.00865	0.00742	0.00499	0.00396	0.00319	0.00592	0.00418
1292	0.00794	0.02114	0.01803	0.01637	0.00811	0.00864	0.0079	0.0043	0.00363	0.00295	0.0056	0.00269
1294	0.00789	0.02157	0.01939	0.01683	0.00889	0.00828	0.00898	0.00448	0.00391	0.00237	0.00571	0.00149
1296	0.00906	0.02277	0.02173	0.0184	0.01009	0.00883	0.00961	0.00548	0.00367	0.00261	0.0054	0.00167
1298	0.00926	0.02325	0.02171	0.01878	0.0105	0.00892	0.00923	0.00587	0.00275	0.00393	0.00481	9.65246E-4
1300	0.00877	0.02332	0.02121	0.01882	0.01028	0.00864	0.01011	0.00648	0.00313	0.00477	0.00513	-2.55437E-4
