   1.9460000e-01   3.3984000e-01   4.3993000e-01   5.3318000e-01   6.2224000e-01   7.5645000e-01   9.3043000e-01   1.0748452e+00   1.1814948e+00   1.2519800e+00   1.3660300e+00   1.4286296e+00
   1.9359000e-01   3.3734000e-01   4.3510000e-01   5.3197000e-01   6.2224000e-01   7.5268000e-01   9.1448000e-01   1.0754852e+00   1.1879048e+00   1.2635900e+00   1.3419800e+00   1.4410696e+00
   1.9168000e-01   3.3526000e-01   4.3465000e-01   5.2973000e-01   6.1514000e-01   7.4697000e-01   9.0638000e-01   1.0827552e+00   1.1791948e+00   1.2742900e+00   1.3506100e+00   1.4211796e+00
   1.8977000e-01   3.3326000e-01   4.3250000e-01   5.2501000e-01   6.0886000e-01   7.4029000e-01   9.0896000e-01   1.0687052e+00   1.1636048e+00   1.2553800e+00   1.3584600e+00   1.4210996e+00
   1.8705000e-01   3.3059000e-01   4.2726000e-01   5.1919000e-01   6.0529000e-01   7.2813000e-01   9.0476000e-01   1.0498752e+00   1.1579148e+00   1.2544400e+00   1.3484200e+00   1.4053596e+00
   1.8387000e-01   3.2692000e-01   4.2299000e-01   5.1333000e-01   6.0107000e-01   7.1988000e-01   8.9431000e-01   1.0429152e+00   1.1604448e+00   1.2643700e+00   1.3402200e+00   1.3761796e+00
   1.8224000e-01   3.2235000e-01   4.1928000e-01   5.0977000e-01   5.9605000e-01   7.1518000e-01   8.8103000e-01   1.0382652e+00   1.1551448e+00   1.2542700e+00   1.3203700e+00   1.3790496e+00
   1.8082000e-01   3.1885000e-01   4.1628000e-01   5.0508000e-01   5.8853000e-01   7.0934000e-01   8.7259000e-01   1.0273552e+00   1.1409448e+00   1.2404500e+00   1.3146100e+00   1.3710696e+00
   1.7869000e-01   3.1694000e-01   4.1355000e-01   4.9920000e-01   5.8153000e-01   7.0589000e-01   8.6846000e-01   1.0160352e+00   1.1180248e+00   1.2175900e+00   1.3012900e+00   1.3411796e+00
   1.7652000e-01   3.1432000e-01   4.0848000e-01   4.9491000e-01   5.7586000e-01   6.9863000e-01   8.6067000e-01   1.0082452e+00   1.0894148e+00   1.1981600e+00   1.2810600e+00   1.3143896e+00
   1.7398000e-01   3.1147000e-01   4.0322000e-01   4.9157000e-01   5.7037000e-01   6.9131000e-01   8.4693000e-01   1.0027352e+00   1.0729448e+00   1.1773600e+00   1.2678600e+00   1.2898996e+00
   1.7141000e-01   3.0864000e-01   3.9884000e-01   4.8725000e-01   5.6569000e-01   6.8258000e-01   8.3362000e-01   9.9100523e-01   1.0616248e+00   1.1564900e+00   1.2506000e+00   1.2768096e+00
   1.6942000e-01   3.0369000e-01   3.9610000e-01   4.8159000e-01   5.6159000e-01   6.7300000e-01   8.2106000e-01   9.8254523e-01   1.0530048e+00   1.1411100e+00   1.2308100e+00   1.2689196e+00
   1.6608000e-01   2.9891000e-01   3.9245000e-01   4.7432000e-01   5.5953000e-01   6.6322000e-01   8.1264000e-01   9.7093523e-01   1.0428048e+00   1.1221100e+00   1.2085800e+00   1.2650996e+00
   1.6266000e-01   2.9544000e-01   3.8699000e-01   4.7054000e-01   5.5641000e-01   6.5878000e-01   8.1115000e-01   9.5538523e-01   1.0370348e+00   1.1098100e+00   1.1890800e+00   1.2542396e+00
   1.5950000e-01   2.9270000e-01   3.8114000e-01   4.6920000e-01   5.4888000e-01   6.5804000e-01   8.0317000e-01   9.3943523e-01   1.0296348e+00   1.1076400e+00   1.1689900e+00   1.2176996e+00
   1.5501000e-01   2.8831000e-01   3.7602000e-01   4.6561000e-01   5.3938000e-01   6.5095000e-01   7.9052000e-01   9.2256523e-01   1.0103448e+00   1.0858200e+00   1.1505300e+00   1.1860896e+00
   1.5049000e-01   2.8085000e-01   3.7246000e-01   4.6024000e-01   5.3218000e-01   6.4157000e-01   7.8343000e-01   9.1835523e-01   1.0008948e+00   1.0778300e+00   1.1434000e+00   1.1888696e+00
   1.4664000e-01   2.7407000e-01   3.6905000e-01   4.5251000e-01   5.2560000e-01   6.3060000e-01   7.7537000e-01   9.1653523e-01   9.9785479e-01   1.0732500e+00   1.1253000e+00   1.1861496e+00
   1.4197000e-01   2.6867000e-01   3.6271000e-01   4.4299000e-01   5.2048000e-01   6.2771000e-01   7.6406000e-01   9.0366523e-01   9.8433479e-01   1.0633100e+00   1.1108400e+00   1.1726796e+00
   1.3528000e-01   2.6147000e-01   3.5651000e-01   4.3610000e-01   5.1572000e-01   6.2659000e-01   7.5748000e-01   8.9322523e-01   9.6709479e-01   1.0538100e+00   1.1026600e+00   1.1514996e+00
   1.2812000e-01   2.5340000e-01   3.5133000e-01   4.2984000e-01   5.0819000e-01   6.1484000e-01   7.5527000e-01   8.8723523e-01   9.6220479e-01   1.0448300e+00   1.0841100e+00   1.1241496e+00
   1.2196000e-01   2.4604000e-01   3.4667000e-01   4.2270000e-01   4.9954000e-01   6.0911000e-01   7.4793000e-01   8.7530523e-01   9.5924479e-01   1.0317800e+00   1.0673300e+00   1.1106796e+00
   1.1702000e-01   2.3901000e-01   3.4054000e-01   4.1485000e-01   4.9194000e-01   6.0293000e-01   7.3670000e-01   8.6654523e-01   9.5491479e-01   1.0174500e+00   1.0569200e+00   1.1053896e+00
   1.1266000e-01   2.3120000e-01   3.3195000e-01   4.0693000e-01   4.8345000e-01   5.9491000e-01   7.2860000e-01   8.5726523e-01   9.4944479e-01   1.0107900e+00   1.0527500e+00   1.1001196e+00
   1.0840000e-01   2.2414000e-01   3.2537000e-01   3.9975000e-01   4.7329000e-01   5.8733000e-01   7.2384000e-01   8.4507523e-01   9.3450479e-01   1.0048900e+00   1.0532100e+00   1.0824596e+00
   1.0357000e-01   2.1849000e-01   3.1964000e-01   3.9518000e-01   4.6757000e-01   5.7781000e-01   7.1975000e-01   8.4066523e-01   9.2137479e-01   1.0001100e+00   1.0387200e+00   1.0632696e+00
   9.8450000e-02   2.1280000e-01   3.1203000e-01   3.8812000e-01   4.6325000e-01   5.6944000e-01   7.1365000e-01   8.3721523e-01   9.1831479e-01   9.9328000e-01   1.0204000e+00   1.0580996e+00
   9.3210000e-02   2.0632000e-01   3.0578000e-01   3.7865000e-01   4.5427000e-01   5.6329000e-01   7.0972000e-01   8.2486523e-01   9.1107479e-01   9.7673000e-01   1.0201900e+00   1.0538396e+00
   8.8680000e-02   2.0015000e-01   2.9888000e-01   3.7127000e-01   4.4670000e-01   5.5916000e-01   7.0155000e-01   8.1291523e-01   8.9765479e-01   9.6400000e-01   1.0185000e+00   1.0390096e+00
   8.5050000e-02   1.9535000e-01   2.9085000e-01   3.6530000e-01   4.4010000e-01   5.5273000e-01   6.8590000e-01   8.0647523e-01   8.8133479e-01   9.6653000e-01   1.0023900e+00   1.0258396e+00
   8.2090000e-02   1.8912000e-01   2.8421000e-01   3.6034000e-01   4.3352000e-01   5.4421000e-01   6.7714000e-01   8.0201523e-01   8.6632479e-01   9.6597000e-01   9.8787000e-01   1.0215096e+00
   7.9560000e-02   1.8293000e-01   2.7762000e-01   3.5336000e-01   4.2804000e-01   5.3622000e-01   6.7405000e-01   7.9969523e-01   8.6350479e-01   9.5338000e-01   9.8634000e-01   1.0147196e+00
   7.7010000e-02   1.7810000e-01   2.6964000e-01   3.4472000e-01   4.2333000e-01   5.3129000e-01   6.6855000e-01   7.9169523e-01   8.6563479e-01   9.4252000e-01   9.8007000e-01   1.0111996e+00
   7.3470000e-02   1.7233000e-01   2.6160000e-01   3.3578000e-01   4.1446000e-01   5.2256000e-01   6.5856000e-01   7.8144523e-01   8.6030479e-01   9.3566000e-01   9.6524000e-01   1.0041396e+00
   7.1000000e-02   1.6689000e-01   2.5367000e-01   3.2997000e-01   4.0420000e-01   5.0980000e-01   6.4808000e-01   7.7371523e-01   8.4481479e-01   9.2035000e-01   9.6128000e-01   9.8669959e-01
   6.7860000e-02   1.6155000e-01   2.4594000e-01   3.2404000e-01   3.9706000e-01   5.0417000e-01   6.4024000e-01   7.6359523e-01   8.3055479e-01   9.0717000e-01   9.6056000e-01   9.8582959e-01
   6.3370000e-02   1.5478000e-01   2.3865000e-01   3.1596000e-01   3.8958000e-01   4.9887000e-01   6.3159000e-01   7.5159523e-01   8.2633479e-01   8.9642000e-01   9.4986000e-01   9.8941959e-01
   5.9450000e-02   1.4691000e-01   2.3198000e-01   3.0709000e-01   3.7973000e-01   4.9110000e-01   6.2265000e-01   7.4210523e-01   8.2481479e-01   8.8712000e-01   9.4072000e-01   9.7968959e-01
   5.5960000e-02   1.3954000e-01   2.2353000e-01   2.9700000e-01   3.7119000e-01   4.8254000e-01   6.1411000e-01   7.3275523e-01   8.1665479e-01   8.8594000e-01   9.3581000e-01   9.6065959e-01
   5.2140000e-02   1.3268000e-01   2.1313000e-01   2.8688000e-01   3.6339000e-01   4.7429000e-01   6.0722000e-01   7.2148523e-01   8.0296479e-01   8.7719000e-01   9.2172000e-01   9.4441959e-01
   4.9360000e-02   1.2639000e-01   2.0471000e-01   2.7755000e-01   3.5430000e-01   4.6481000e-01   5.9869000e-01   7.1231523e-01   7.8936479e-01   8.6410000e-01   9.0587000e-01   9.4071959e-01
   4.6140000e-02   1.1985000e-01   1.9802000e-01   2.6791000e-01   3.4385000e-01   4.5214000e-01   5.8432000e-01   7.0158523e-01   7.8485479e-01   8.5915000e-01   8.9532000e-01   9.3479959e-01
   4.2390000e-02   1.1280000e-01   1.8905000e-01   2.5819000e-01   3.3436000e-01   4.4181000e-01   5.7217000e-01   6.8993523e-01   7.7846479e-01   8.5127000e-01   8.8522000e-01   9.2414959e-01
   3.8940000e-02   1.0660000e-01   1.7893000e-01   2.4790000e-01   3.2414000e-01   4.3076000e-01   5.6398000e-01   6.8137523e-01   7.6332479e-01   8.3203000e-01   8.7408000e-01   9.1766959e-01
   3.6150000e-02   1.0065000e-01   1.6995000e-01   2.3917000e-01   3.1282000e-01   4.2041000e-01   5.5450000e-01   6.7201523e-01   7.5147479e-01   8.1879000e-01   8.7121000e-01   9.0977959e-01
   3.3050000e-02   9.3890000e-02   1.6185000e-01   2.3138000e-01   3.0197000e-01   4.0995000e-01   5.4072000e-01   6.5932523e-01   7.4459479e-01   8.1090000e-01   8.6690000e-01   8.9987959e-01
   3.1070000e-02   8.7480000e-02   1.5397000e-01   2.2021000e-01   2.9146000e-01   3.9791000e-01   5.2855000e-01   6.4723523e-01   7.3184479e-01   7.9432000e-01   8.5032000e-01   8.8748959e-01
   2.8840000e-02   8.1830000e-02   1.4537000e-01   2.0844000e-01   2.8116000e-01   3.8597000e-01   5.2076000e-01   6.3439523e-01   7.1755479e-01   7.7948000e-01   8.3579000e-01   8.7531959e-01
   2.5090000e-02   7.4670000e-02   1.3708000e-01   1.9931000e-01   2.7012000e-01   3.7433000e-01   5.0722000e-01   6.2196523e-01   6.9977479e-01   7.6891000e-01   8.2922000e-01   8.6049959e-01
   2.3050000e-02   6.6530000e-02   1.2892000e-01   1.9042000e-01   2.5846000e-01   3.6439000e-01   4.8919000e-01   6.0937523e-01   6.8534479e-01   7.5577000e-01   8.2058000e-01   8.4867959e-01
   2.2650000e-02   6.0890000e-02   1.2096000e-01   1.8053000e-01   2.4698000e-01   3.5119000e-01   4.7563000e-01   5.9452523e-01   6.7568479e-01   7.4436000e-01   8.0218000e-01   8.3986959e-01
   2.1360000e-02   5.7550000e-02   1.1277000e-01   1.6952000e-01   2.3432000e-01   3.3702000e-01   4.6633000e-01   5.7624523e-01   6.6589479e-01   7.3306000e-01   7.8257000e-01   8.2258959e-01
   1.9810000e-02   5.4080000e-02   1.0411000e-01   1.5840000e-01   2.2226000e-01   3.2355000e-01   4.5276000e-01   5.5838523e-01   6.4999479e-01   7.1509000e-01   7.6807000e-01   8.0489959e-01
   1.8490000e-02   4.8810000e-02   9.6330000e-02   1.4823000e-01   2.1210000e-01   3.1060000e-01   4.3463000e-01   5.4364523e-01   6.3007479e-01   6.9888000e-01   7.5907000e-01   7.9015959e-01
   1.6630000e-02   4.3410000e-02   8.9290000e-02   1.3761000e-01   2.0026000e-01   2.9965000e-01   4.2003000e-01   5.2853523e-01   6.1116479e-01   6.8329000e-01   7.4983000e-01   7.6862959e-01
   1.5160000e-02   3.9120000e-02   8.2520000e-02   1.2679000e-01   1.8801000e-01   2.8586000e-01   4.0549000e-01   5.1369523e-01   5.9471479e-01   6.6526000e-01   7.3341000e-01   7.5305959e-01
   1.4100000e-02   3.4940000e-02   7.5670000e-02   1.1795000e-01   1.7824000e-01   2.7289000e-01   3.9157000e-01   4.9950523e-01   5.7913479e-01   6.5154000e-01   7.0671000e-01   7.4471959e-01
   1.3200000e-02   3.1500000e-02   6.7670000e-02   1.1010000e-01   1.6727000e-01   2.6040000e-01   3.7782000e-01   4.8212523e-01   5.5923479e-01   6.3507000e-01   6.8184000e-01   7.3019959e-01
   1.1900000e-02   2.8010000e-02   6.0300000e-02   1.0014000e-01   1.5471000e-01   2.4469000e-01   3.6218000e-01   4.6009523e-01   5.4146479e-01   6.1201000e-01   6.5932000e-01   7.0665959e-01
   9.9200000e-03   2.4720000e-02   5.5130000e-02   9.0550000e-02   1.4284000e-01   2.3013000e-01   3.4575000e-01   4.3939523e-01   5.2534479e-01   5.8889000e-01   6.3599000e-01   6.8518959e-01
   8.2200000e-03   2.1930000e-02   4.9500000e-02   8.1350000e-02   1.3205000e-01   2.1658000e-01   3.2701000e-01   4.2170523e-01   5.0478479e-01   5.6741000e-01   6.1994000e-01   6.6781959e-01
   8.1900000e-03   1.9250000e-02   4.3260000e-02   7.1860000e-02   1.2283000e-01   2.0278000e-01   3.1076000e-01   4.0580523e-01   4.8308479e-01   5.4726000e-01   6.0286000e-01   6.4274959e-01
   8.0400000e-03   1.6580000e-02   3.7910000e-02   6.3750000e-02   1.1253000e-01   1.8894000e-01   2.9597000e-01   3.9065523e-01   4.6545479e-01   5.2872000e-01   5.8040000e-01   6.1777959e-01
   6.8400000e-03   1.4800000e-02   3.3670000e-02   5.7520000e-02   1.0198000e-01   1.7680000e-01   2.7815000e-01   3.7205523e-01   4.4647479e-01   5.0805000e-01   5.5813000e-01   5.9714959e-01
   6.3600000e-03   1.3520000e-02   2.9790000e-02   5.1390000e-02   9.3680000e-02   1.6406000e-01   2.6196000e-01   3.5157523e-01   4.2437479e-01   4.8521000e-01   5.3856000e-01   5.7357959e-01
   6.3100000e-03   1.1140000e-02   2.6600000e-02   4.5310000e-02   8.5420000e-02   1.5103000e-01   2.4850000e-01   3.3083523e-01   4.0539479e-01   4.6185000e-01   5.1824000e-01   5.4979959e-01
   5.2300000e-03   8.7600000e-03   2.4440000e-02   3.8440000e-02   7.6790000e-02   1.3903000e-01   2.3242000e-01   3.1201523e-01   3.8524479e-01   4.3822000e-01   4.9087000e-01   5.3079959e-01
   5.1400000e-03   8.0000000e-03   2.1360000e-02   3.3340000e-02   6.9010000e-02   1.2638000e-01   2.1528000e-01   2.9502523e-01   3.6341479e-01   4.1863000e-01   4.6441000e-01   5.1262959e-01
   6.1800000e-03   7.3400000e-03   1.8100000e-02   2.9890000e-02   6.1050000e-02   1.1530000e-01   1.9955000e-01   2.7739523e-01   3.4363479e-01   4.0000000e-01   4.4397000e-01   4.8906959e-01
   5.8500000e-03   7.4800000e-03   1.6890000e-02   2.6560000e-02   5.3420000e-02   1.0531000e-01   1.8534000e-01   2.5992523e-01   3.2337479e-01   3.7831000e-01   4.2653000e-01   4.6407959e-01
   5.1500000e-03   7.6000000e-03   1.5000000e-02   2.3150000e-02   4.7700000e-02   9.6660000e-02   1.7135000e-01   2.4343523e-01   3.0338479e-01   3.5325000e-01   4.0401000e-01   4.3928959e-01
   5.4800000e-03   6.6600000e-03   1.2940000e-02   1.8640000e-02   4.3880000e-02   8.7380000e-02   1.5691000e-01   2.2709523e-01   2.8508479e-01   3.3069000e-01   3.8006000e-01   4.1646959e-01
   5.3700000e-03   5.6700000e-03   1.0920000e-02   1.4970000e-02   3.8390000e-02   7.7490000e-02   1.4214000e-01   2.0771523e-01   2.6666479e-01   3.1113000e-01   3.5603000e-01   3.9537959e-01
   5.3100000e-03   5.1300000e-03   9.0000000e-03   1.2670000e-02   3.3670000e-02   7.0360000e-02   1.2894000e-01   1.8748523e-01   2.4567479e-01   2.8963000e-01   3.3123000e-01   3.7000959e-01
   6.1300000e-03   4.6400000e-03   8.6600000e-03   1.0020000e-02   3.0040000e-02   6.3620000e-02   1.1621000e-01   1.7095523e-01   2.2550479e-01   2.6867000e-01   3.0910000e-01   3.4398959e-01
