626	0.55475	0.51094	0.48593	0.46176	0.43904	0.41502	0.3683	0.3722	0.304	0.22844	0.14708	0.11208	0.08831	0.07786
628	0.56666	0.51883	0.49439	0.47078	0.44583	0.42296	0.37487	0.38166	0.31154	0.23783	0.1543	0.11871	0.09325	0.08192
630	0.56453	0.52065	0.49158	0.46951	0.44524	0.42254	0.37642	0.38128	0.313	0.2434	0.15917	0.12404	0.09643	0.0849
632	0.55287	0.51495	0.48416	0.46033	0.43707	0.41555	0.37175	0.37461	0.30936	0.24502	0.16204	0.12666	0.09905	0.08656
634	0.53621	0.50124	0.47211	0.44567	0.42328	0.4035	0.36163	0.36404	0.3026	0.24351	0.1634	0.12773	0.10162	0.08827
636	0.5205	0.48527	0.45669	0.4303	0.40913	0.39062	0.35046	0.35156	0.29422	0.23954	0.16402	0.12854	0.10272	0.08992
638	0.50673	0.47084	0.44304	0.41698	0.39674	0.37837	0.33947	0.34035	0.2859	0.23534	0.16351	0.12949	0.10296	0.09072
640	0.49373	0.45805	0.43095	0.4046	0.38511	0.36669	0.32952	0.33063	0.27896	0.23182	0.16153	0.13022	0.10358	0.09092
642	0.4817	0.4466	0.41967	0.39313	0.37365	0.35527	0.31951	0.32058	0.27207	0.2286	0.1602	0.13	0.10417	0.09104
644	0.47145	0.43725	0.41012	0.3829	0.36287	0.34466	0.31056	0.3106	0.26624	0.22504	0.15913	0.12956	0.10481	0.09176
646	0.46386	0.42962	0.40178	0.37317	0.35289	0.33525	0.30228	0.30232	0.2603	0.22168	0.15833	0.12958	0.10496	0.09272
648	0.45786	0.42221	0.39366	0.36412	0.34375	0.32627	0.29529	0.29467	0.25299	0.21909	0.15669	0.13002	0.10412	0.09329
650	0.45441	0.41694	0.38801	0.35845	0.33864	0.32027	0.29081	0.28968	0.24687	0.21671	0.15625	0.13055	0.10336	0.09355
652	0.45458	0.41539	0.38631	0.35678	0.33693	0.31787	0.28903	0.28773	0.24595	0.2156	0.15707	0.1304	0.10416	0.09415
654	0.45957	0.41853	0.38886	0.35862	0.33817	0.31871	0.28993	0.2878	0.24795	0.2155	0.15745	0.1304	0.10526	0.09468
656	0.46767	0.4252	0.3938	0.36207	0.34074	0.32217	0.2921	0.28958	0.2497	0.21577	0.15775	0.13091	0.10603	0.0946
658	0.47728	0.43186	0.39966	0.36711	0.34495	0.32741	0.29598	0.29285	0.25393	0.21741	0.15865	0.13252	0.10676	0.09463
660	0.48672	0.43883	0.40634	0.3737	0.35194	0.33312	0.3012	0.29791	0.25777	0.21978	0.16075	0.13371	0.10761	0.09502
662	0.49702	0.44873	0.41492	0.3825	0.36205	0.34178	0.30737	0.30592	0.26099	0.22369	0.16327	0.13463	0.10787	0.09651
664	0.5085	0.45914	0.42624	0.39255	0.3715	0.35128	0.31534	0.31404	0.26603	0.2283	0.16545	0.13629	0.10925	0.09753
666	0.52304	0.47153	0.43864	0.39959	0.37643	0.35411	0.32531	0.32057	0.27361	0.23341	0.16745	0.14205	0.11187	0.099
668	0.5339	0.48044	0.4448	0.39642	0.37157	0.34424	0.33254	0.31999	0.27874	0.23559	0.16537	0.14924	0.11066	0.09988
670	0.5215	0.46807	0.43376	0.3937	0.36914	0.34419	0.32234	0.31587	0.27277	0.23292	0.16664	0.14582	0.11004	0.09935
672	0.50959	0.45571	0.42277	0.39282	0.36752	0.34709	0.3145	0.31347	0.26847	0.23082	0.16863	0.14214	0.11214	0.1001
674	0.49716	0.44238	0.41178	0.3845	0.35825	0.33957	0.3081	0.30596	0.26399	0.22794	0.1667	0.14101	0.11279	0.10076
676	0.48096	0.42635	0.3992	0.37281	0.34649	0.32835	0.29796	0.29617	0.25572	0.22341	0.16456	0.14029	0.11274	0.10166
678	0.46258	0.40961	0.3853	0.35985	0.3354	0.31649	0.28818	0.28641	0.24534	0.21923	0.16273	0.1406	0.1135	0.10274
680	0.44146	0.39311	0.37031	0.34628	0.32412	0.30518	0.27927	0.27709	0.23626	0.21491	0.16071	0.14053	0.1148	0.10368
682	0.41948	0.37686	0.35622	0.334	0.31395	0.29676	0.27189	0.26962	0.23157	0.21062	0.15919	0.14027	0.11569	0.10454
684	0.39759	0.35853	0.34285	0.32269	0.30554	0.28951	0.26574	0.26357	0.22955	0.20767	0.15887	0.14076	0.11655	0.10591
686	0.37357	0.33873	0.32873	0.31138	0.29712	0.28142	0.25996	0.25744	0.22636	0.20579	0.15961	0.14168	0.11751	0.10877
688	0.34679	0.31985	0.315	0.30071	0.28863	0.27456	0.25453	0.25276	0.22276	0.20422	0.16038	0.14228	0.11869	0.11101
690	0.31996	0.30234	0.30218	0.2903	0.28103	0.26996	0.24996	0.24964	0.2208	0.20357	0.16141	0.14331	0.12091	0.113
692	0.29539	0.2864	0.29032	0.28154	0.27411	0.26572	0.24699	0.24757	0.22025	0.20466	0.16332	0.14625	0.12448	0.1169
694	0.27264	0.27171	0.27914	0.27446	0.26827	0.26189	0.24519	0.24617	0.2205	0.20677	0.1667	0.15033	0.12821	0.12178
696	0.25133	0.25721	0.26845	0.26766	0.26454	0.25934	0.24581	0.24576	0.22171	0.20965	0.1713	0.15502	0.13354	0.1273
698	0.23277	0.2441	0.25973	0.26207	0.26255	0.25919	0.24716	0.24611	0.2241	0.21442	0.1763	0.16129	0.14087	0.13435
700	0.21697	0.23278	0.2531	0.25739	0.26105	0.26015	0.24816	0.248	0.22816	0.21991	0.18246	0.16941	0.14836	0.1424
702	0.20369	0.22309	0.24647	0.25288	0.25942	0.26042	0.25062	0.25104	0.23343	0.22573	0.18946	0.1772	0.15627	0.15003
704	0.19247	0.2149	0.2398	0.24874	0.25695	0.26026	0.25252	0.2531	0.23656	0.23147	0.19649	0.18368	0.16429	0.15743
706	0.18285	0.20748	0.23356	0.24419	0.25318	0.25872	0.25221	0.25254	0.23701	0.23548	0.20196	0.18979	0.17041	0.16418
708	0.17516	0.19954	0.22717	0.23779	0.24825	0.25481	0.24938	0.24984	0.23591	0.23719	0.20461	0.19466	0.17424	0.16955
710	0.1694	0.1928	0.22108	0.23113	0.24375	0.25005	0.24651	0.24577	0.23462	0.23652	0.20524	0.19675	0.17653	0.17297
712	0.1636	0.18706	0.21408	0.2248	0.23783	0.2452	0.24216	0.24148	0.23123	0.23406	0.20345	0.19592	0.17723	0.17369
