4400.000000	1.671066 
4398.000000	1.670731 
4396.000000	1.661722 
4394.000000	1.667119 
4392.000000	1.677837 
4390.000000	1.675501 
4388.000000	1.667293 
4386.000000	1.666927 
4384.000000	1.669656 
4382.000000	1.671396 
4380.000000	1.663746 
4378.000000	1.657190 
4376.000000	1.661461 
4374.000000	1.665022 
4372.000000	1.666365 
4370.000000	1.666101 
4368.000000	1.661513 
4366.000000	1.655131 
4364.000000	1.654023 
4362.000000	1.663312 
4360.000000	1.669898 
4358.000000	1.672875 
4356.000000	1.670038 
4354.000000	1.667630 
4352.000000	1.671673 
4350.000000	1.671644 
4348.000000	1.668684 
4346.000000	1.662840 
4344.000000	1.666918 
4342.000000	1.676876 
4340.000000	1.673148 
4338.000000	1.662659 
4336.000000	1.658975 
4334.000000	1.662088 
4332.000000	1.668525 
4330.000000	1.674795 
4328.000000	1.671357 
4326.000000	1.664420 
4324.000000	1.667956 
4322.000000	1.670028 
4320.000000	1.673436 
4318.000000	1.684719 
4316.000000	1.682232 
4314.000000	1.671090 
4312.000000	1.666471 
4310.000000	1.666326 
4308.000000	1.666202 
4306.000000	1.661148 
4304.000000	1.662055 
4302.000000	1.668211 
4300.000000	1.666821 
4298.000000	1.660011 
4296.000000	1.661760 
4294.000000	1.666053 
4292.000000	1.661813 
4290.000000	1.655880 
4288.000000	1.653049 
4286.000000	1.653193 
4284.000000	1.660385 
4282.000000	1.667168 
4280.000000	1.667466 
4278.000000	1.668650 
4276.000000	1.671192 
4274.000000	1.665727 
4272.000000	1.658810 
4270.000000	1.664276 
4268.000000	1.665885 
4266.000000	1.658145 
4264.000000	1.659585 
4262.000000	1.665190 
4260.000000	1.665123 
4258.000000	1.661390 
4256.000000	1.659150 
4254.000000	1.664171 
4252.000000	1.664186 
4250.000000	1.660186 
4248.000000	1.658103 
4246.000000	1.660347 
4244.000000	1.664960 
4242.000000	1.662255 
4240.000000	1.661779 
4238.000000	1.664209 
4236.000000	1.654874 
4234.000000	1.652244 
4232.000000	1.653781 
4230.000000	1.653515 
4228.000000	1.656124 
4226.000000	1.658051 
4224.000000	1.657646 
4222.000000	1.656997 
4220.000000	1.657162 
4218.000000	1.656077 
4216.000000	1.651984 
4214.000000	1.655253 
4212.000000	1.659982 
4210.000000	1.662074 
4208.000000	1.660768 
4206.000000	1.664133 
4204.000000	1.670586 
4202.000000	1.661190 
4200.000000	1.650722 
4198.000000	1.656180 
4196.000000	1.655730 
4194.000000	1.651538 
4192.000000	1.655833 
4190.000000	1.657637 
4188.000000	1.655346 
4186.000000	1.649473 
4184.000000	1.655533 
4182.000000	1.665679 
4180.000000	1.658268 
4178.000000	1.649746 
4176.000000	1.648905 
4174.000000	1.656162 
4172.000000	1.667273 
4170.000000	1.664644 
4168.000000	1.659713 
4166.000000	1.657623 
4164.000000	1.653319 
4162.000000	1.659680 
4160.000000	1.667548 
4158.000000	1.666543 
4156.000000	1.664023 
4154.000000	1.665295 
4152.000000	1.667307 
4150.000000	1.665458 
4148.000000	1.664850 
4146.000000	1.662878 
4144.000000	1.663274 
4142.000000	1.662731 
4140.000000	1.658532 
4138.000000	1.653841 
4136.000000	1.658924 
4134.000000	1.665439 
4132.000000	1.662526 
4130.000000	1.655889 
4128.000000	1.655168 
4126.000000	1.656129 
4124.000000	1.657637 
4122.000000	1.666254 
4120.000000	1.672646 
4118.000000	1.664855 
4116.000000	1.659949 
4114.000000	1.663183 
4112.000000	1.660342 
4110.000000	1.652421 
4108.000000	1.654691 
4106.000000	1.660333 
4104.000000	1.659599 
4102.000000	1.660385 
4100.000000	1.658042 
4098.000000	1.660006 
4096.000000	1.664238 
4094.000000	1.658796 
4092.000000	1.651654 
4090.000000	1.653841 
4088.000000	1.655056 
4086.000000	1.654612 
4084.000000	1.657599 
4082.000000	1.663102 
4080.000000	1.665377 
4078.000000	1.663436 
4076.000000	1.665449 
4074.000000	1.671343 
4072.000000	1.665185 
4070.000000	1.651464 
4068.000000	1.648119 
4066.000000	1.656302 
4064.000000	1.664100 
4062.000000	1.659604 
4060.000000	1.657218 
4058.000000	1.664668 
4056.000000	1.667023 
4054.000000	1.664611 
4052.000000	1.663527 
4050.000000	1.666024 
4048.000000	1.668274 
4046.000000	1.667336 
4044.000000	1.662065 
4042.000000	1.659987 
4040.000000	1.664620 
4038.000000	1.659027 
4036.000000	1.657562 
4034.000000	1.661794 
4032.000000	1.663823 
4030.000000	1.665497 
4028.000000	1.658433 
4026.000000	1.653450 
4024.000000	1.655351 
4022.000000	1.653221 
4020.000000	1.654359 
4018.000000	1.659940 
4016.000000	1.663813 
4014.000000	1.661086 
4012.000000	1.650398 
4010.000000	1.648970 
4008.000000	1.657594 
4006.000000	1.655946 
4004.000000	1.653841 
4002.000000	1.663918 
4000.000000	1.666519 
3998.000000	1.661623 
3996.000000	1.663131 
3994.000000	1.663021 
3992.000000	1.662031 
3990.000000	1.663827 
3988.000000	1.664425 
3986.000000	1.664314 
3984.000000	1.659670 
3982.000000	1.655369 
3980.000000	1.659840 
3978.000000	1.663341 
3976.000000	1.662502 
3974.000000	1.659684 
3972.000000	1.660257 
3970.000000	1.659627 
3968.000000	1.660138 
3966.000000	1.663617 
3964.000000	1.660863 
3962.000000	1.661048 
3960.000000	1.664936 
3958.000000	1.664932 
3956.000000	1.661490 
3954.000000	1.655885 
3952.000000	1.654089 
3950.000000	1.658876 
3948.000000	1.661138 
3946.000000	1.659226 
3944.000000	1.665257 
3942.000000	1.669443 
3940.000000	1.668723 
3938.000000	1.675334 
3936.000000	1.672417 
3934.000000	1.660025 
3932.000000	1.658400 
3930.000000	1.659500 
3928.000000	1.659117 
3926.000000	1.658952 
3924.000000	1.671168 
3922.000000	1.682033 
3920.000000	1.675202 
3918.000000	1.667808 
3916.000000	1.666980 
3914.000000	1.669307 
3912.000000	1.664439 
3910.000000	1.659717 
3908.000000	1.655388 
3906.000000	1.648331 
3904.000000	1.645878 
3902.000000	1.656251 
3900.000000	1.666956 
3898.000000	1.673514 
3896.000000	1.673817 
3894.000000	1.666278 
3892.000000	1.658032 
3890.000000	1.662493 
3888.000000	1.662826 
3886.000000	1.664209 
3884.000000	1.671464 
3882.000000	1.662978 
3880.000000	1.659481 
3878.000000	1.665291 
3876.000000	1.662069 
3874.000000	1.662764 
3872.000000	1.666379 
3870.000000	1.672510 
3868.000000	1.677625 
3866.000000	1.666125 
3864.000000	1.657406 
3862.000000	1.663517 
3860.000000	1.662783 
3858.000000	1.658013 
3856.000000	1.647314 
3854.000000	1.651190 
3852.000000	1.680462 
3850.000000	1.683499 
3848.000000	1.673837 
3846.000000	1.663479 
3844.000000	1.657402 
3842.000000	1.657627 
3840.000000	1.664119 
3838.000000	1.672291 
3836.000000	1.671255 
3834.000000	1.667630 
3832.000000	1.667509 
3830.000000	1.667750 
3828.000000	1.663250 
3826.000000	1.666235 
3824.000000	1.659930 
3822.000000	1.659500 
3820.000000	1.672958 
3818.000000	1.662107 
3816.000000	1.665991 
3814.000000	1.679120 
3812.000000	1.671221 
3810.000000	1.664076 
3808.000000	1.661005 
3806.000000	1.665219 
3804.000000	1.661219 
3802.000000	1.665200 
3800.000000	1.683939 
3798.000000	1.680532 
3796.000000	1.672252 
3794.000000	1.670634 
3792.000000	1.664869 
3790.000000	1.666889 
3788.000000	1.667447 
3786.000000	1.664908 
3784.000000	1.671076 
3782.000000	1.670848 
3780.000000	1.665281 
3778.000000	1.673759 
3776.000000	1.678409 
3774.000000	1.670750 
3772.000000	1.665401 
3770.000000	1.670028 
3768.000000	1.672866 
3766.000000	1.672983 
3764.000000	1.673344 
3762.000000	1.664750 
3760.000000	1.668718 
3758.000000	1.682546 
3756.000000	1.675246 
3754.000000	1.661817 
3752.000000	1.664477 
