4400.000000	1.324254 
4398.000000	1.319838 
4396.000000	1.318792 
4394.000000	1.321145 
4392.000000	1.318113 
4390.000000	1.315605 
4388.000000	1.320352 
4386.000000	1.320619 
4384.000000	1.316585 
4382.000000	1.318103 
4380.000000	1.318109 
4378.000000	1.314527 
4376.000000	1.312488 
4374.000000	1.312014 
4372.000000	1.314649 
4370.000000	1.316409 
4368.000000	1.316488 
4366.000000	1.318432 
4364.000000	1.318385 
4362.000000	1.315322 
4360.000000	1.313450 
4358.000000	1.315582 
4356.000000	1.318262 
4354.000000	1.316068 
4352.000000	1.312125 
4350.000000	1.312522 
4348.000000	1.315122 
4346.000000	1.317821 
4344.000000	1.318294 
4342.000000	1.315245 
4340.000000	1.313819 
4338.000000	1.318066 
4336.000000	1.319788 
4334.000000	1.318135 
4332.000000	1.314670 
4330.000000	1.316034 
4328.000000	1.318835 
4326.000000	1.314762 
4324.000000	1.312424 
4322.000000	1.314286 
4320.000000	1.316287 
4318.000000	1.315871 
4316.000000	1.317128 
4314.000000	1.318066 
4312.000000	1.315308 
4310.000000	1.313780 
4308.000000	1.315622 
4306.000000	1.315400 
4304.000000	1.313738 
4302.000000	1.310795 
4300.000000	1.314470 
4298.000000	1.321234 
4296.000000	1.324546 
4294.000000	1.318928 
4292.000000	1.310337 
4290.000000	1.310215 
4288.000000	1.315062 
4286.000000	1.319569 
4284.000000	1.318189 
4282.000000	1.314978 
4280.000000	1.314640 
4278.000000	1.315826 
4276.000000	1.315261 
4274.000000	1.314352 
4272.000000	1.315179 
4270.000000	1.318734 
4268.000000	1.318521 
4266.000000	1.314564 
4264.000000	1.311100 
4262.000000	1.307991 
4260.000000	1.308779 
4258.000000	1.311000 
4256.000000	1.309748 
4254.000000	1.313154 
4252.000000	1.318583 
4250.000000	1.317627 
4248.000000	1.313011 
4246.000000	1.313384 
4244.000000	1.314002 
4242.000000	1.310536 
4240.000000	1.308986 
4238.000000	1.311390 
4236.000000	1.314250 
4234.000000	1.314096 
4232.000000	1.314395 
4230.000000	1.316323 
4228.000000	1.315684 
4226.000000	1.315432 
4224.000000	1.316087 
4222.000000	1.314077 
4220.000000	1.313267 
4218.000000	1.314064 
4216.000000	1.311725 
4214.000000	1.309929 
4212.000000	1.311549 
4210.000000	1.310065 
4208.000000	1.307680 
4206.000000	1.309363 
4204.000000	1.309652 
4202.000000	1.309045 
4200.000000	1.313742 
4198.000000	1.318154 
4196.000000	1.317896 
4194.000000	1.315579 
4192.000000	1.312928 
4190.000000	1.310907 
4188.000000	1.310371 
4186.000000	1.309207 
4184.000000	1.305769 
4182.000000	1.306355 
4180.000000	1.307289 
