  4.3700000e+003  1.2756670e+000  1.2665120e+000  1.2903300e+000  1.2729990e+000  1.3062110e+000  1.3101070e+000  1.2775030e+000  1.3077240e+000  1.3036490e+000  1.3191500e+000  1.2879080e+000  1.3166660e+000  1.3184750e+000  1.3245810e+000  1.3200340e+000  1.2974830e+000  1.3100560e+000  1.3164090e+000  1.3029980e+000  1.3293400e+000  1.2768910e+000  1.2805260e+000
  4.3680000e+003  1.2812160e+000  1.2667760e+000  1.2956100e+000  1.2681560e+000  1.3041410e+000  1.3066530e+000  1.2781860e+000  1.3106510e+000  1.3052460e+000  1.3173640e+000  1.2905800e+000  1.3124880e+000  1.3173640e+000  1.3230300e+000  1.3165910e+000  1.2984680e+000  1.3146870e+000  1.3164880e+000  1.3069050e+000  1.3283470e+000  1.2775930e+000  1.2783570e+000
  4.3660000e+003  1.2844740e+000  1.2671300e+000  1.2900570e+000  1.2664430e+000  1.2850490e+000  1.3071000e+000  1.2782540e+000  1.3047900e+000  1.3039890e+000  1.3184320e+000  1.2959110e+000  1.3114050e+000  1.3166260e+000  1.3198310e+000  1.3151880e+000  1.2975840e+000  1.3138550e+000  1.3184320e+000  1.3123730e+000  1.3278950e+000  1.2760340e+000  1.2795810e+000
  4.3640000e+003  1.2827060e+000  1.2682960e+000  1.2896110e+000  1.2663680e+000  1.2775970e+000  1.3071690e+000  1.2788230e+000  1.3072700e+000  1.2988450e+000  1.3129450e+000  1.2898530e+000  1.3146830e+000  1.3141190e+000  1.3163250e+000  1.3163250e+000  1.2981530e+000  1.3114180e+000  1.3183850e+000  1.3146830e+000  1.3244170e+000  1.2787830e+000  1.2816610e+000
  4.3620000e+003  1.2826400e+000  1.2667870e+000  1.2912720e+000  1.2617800e+000  1.2870310e+000  1.3033540e+000  1.2831630e+000  1.3099780e+000  1.2955080e+000  1.3106360e+000  1.2883740e+000  1.3152710e+000  1.3127710e+000  1.3196950e+000  1.3162950e+000  1.2956060e+000  1.3078590e+000  1.3153220e+000  1.3140960e+000  1.3207810e+000  1.2775200e+000  1.2805060e+000
  4.3600000e+003  1.2836960e+000  1.2632250e+000  1.2894380e+000  1.2598810e+000  1.3002150e+000  1.3033370e+000  1.2846480e+000  1.3078840e+000  1.2974090e+000  1.3107590e+000  1.2907400e+000  1.3169240e+000  1.3147750e+000  1.3223440e+000  1.3140600e+000  1.2924830e+000  1.3047300e+000  1.3134500e+000  1.3102530e+000  1.3144700e+000  1.2746850e+000  1.2846640e+000
  4.3580000e+003  1.2847180e+000  1.2614170e+000  1.2913830e+000  1.2633160e+000  1.3009120e+000  1.3082840e+000  1.2811640e+000  1.3021480e+000  1.2959030e+000  1.3026920e+000  1.2894070e+000  1.3141020e+000  1.3132370e+000  1.3241440e+000  1.3100960e+000  1.2923990e+000  1.3068290e+000  1.3155820e+000  1.3022970e+000  1.3083340e+000  1.2779620e+000  1.2871410e+000
  4.3560000e+003  1.2824040e+000  1.2631230e+000  1.2946300e+000  1.2670300e+000  1.2898410e+000  1.3122460e+000  1.2827810e+000  1.2936090e+000  1.2926390e+000  1.2958480e+000  1.2924460e+000  1.3092660e+000  1.3116380e+000  1.3211970e+000  1.3076110e+000  1.2934150e+000  1.3073610e+000  1.3182620e+000  1.3015400e+000  1.3122970e+000  1.2773360e+000  1.2864000e+000
  4.3540000e+003  1.2806210e+000  1.2630680e+000  1.2922450e+000  1.2669670e+000  1.2776200e+000  1.3118060e+000  1.2875390e+000  1.2935520e+000  1.2917160e+000  1.3007320e+000  1.2968590e+000  1.3078800e+000  1.3160680e+000  1.3203740e+000  1.3111970e+000  1.2947670e+000  1.3030520e+000  1.3160680e+000  1.3049390e+000  1.3228560e+000  1.2755710e+000  1.2898510e+000
  4.3520000e+003  1.2820430e+000  1.2584380e+000  1.2951460e+000  1.2648210e+000  1.2868750e+000  1.3089540e+000  1.2884010e+000  1.3070060e+000  1.2910860e+000  1.3030330e+000  1.2975310e+000  1.3122270e+000  1.3182750e+000  1.3228560e+000  1.3154700e+000  1.2965070e+000  1.3010100e+000  1.3121250e+000  1.3064560e+000  1.3206380e+000  1.2791870e+000  1.2871650e+000
  4.3500000e+003  1.2806640e+000  1.2577840e+000  1.2939960e+000  1.2631110e+000  1.2998390e+000  1.3063070e+000  1.2844320e+000  1.3078020e+000  1.2920670e+000  1.3055620e+000  1.2979810e+000  1.3171880e+000  1.3160190e+000  1.3201580e+000  1.3151020e+000  1.2976890e+000  1.3052140e+000  1.3125220e+000  1.3082520e+000  1.3152050e+000  1.2805590e+000  1.2835090e+000
  4.3480000e+003  1.2804650e+000  1.2615130e+000  1.2846960e+000  1.2631300e+000  1.3038180e+000  1.3061440e+000  1.2854040e+000  1.2959910e+000  1.2925110e+000  1.3062920e+000  1.2934260e+000  1.3125450e+000  1.3135030e+000  1.3214490e+000  1.3139060e+000  1.2961360e+000  1.3084330e+000  1.3151220e+000  1.3109850e+000  1.3173040e+000  1.2799870e+000  1.2822710e+000
  4.3460000e+003  1.2816430e+000  1.2637040e+000  1.2825350e+000  1.2639280e+000  1.2950580e+000  1.3045830e+000  1.2887270e+000  1.2918330e+000  1.2937070e+000  1.3069090e+000  1.2928400e+000  1.3075050e+000  1.3145740e+000  1.3259910e+000  1.3163980e+000  1.2904910e+000  1.3089010e+000  1.3178210e+000  1.3108500e+000  1.3137680e+000  1.2794740e+000  1.2807590e+000
  4.3440000e+003  1.2808990e+000  1.2635460e+000  1.2805730e+000  1.2649860e+000  1.2808540e+000  1.3022990e+000  1.2893890e+000  1.2986820e+000  1.2964020e+000  1.3032810e+000  1.2952890e+000  1.3044620e+000  1.3147940e+000  1.3226950e+000  1.3192110e+000  1.2831470e+000  1.3099720e+000  1.3182940e+000  1.3077300e+000  1.3111210e+000  1.2806680e+000  1.2799380e+000
  4.3420000e+003  1.2801070e+000  1.2619590e+000  1.2837060e+000  1.2645140e+000  1.2717140e+000  1.3066470e+000  1.2906150e+000  1.3047210e+000  1.2949300e+000  1.3041310e+000  1.2927180e+000  1.3061520e+000  1.3107730e+000  1.3169650e+000  1.3206790e+000  1.2851170e+000  1.3098760e+000  1.3152450e+000  1.2990920e+000  1.3194050e+000  1.2786500e+000  1.2830550e+000
  4.3400000e+003  1.2813010e+000  1.2600990e+000  1.2878760e+000  1.2636680e+000  1.2818140e+000  1.3119140e+000  1.2890140e+000  1.3015320e+000  1.2980300e+000  1.3069380e+000  1.2933540e+000  1.3125640e+000  1.3111630e+000  1.3183650e+000  1.3182120e+000  1.2887290e+000  1.3081760e+000  1.3138190e+000  1.2993890e+000  1.3209610e+000  1.2752000e+000  1.2810870e+000
  4.3380000e+003  1.2837750e+000  1.2583520e+000  1.2930510e+000  1.2631510e+000  1.2936270e+000  1.3102780e+000  1.2864060e+000  1.2992700e+000  1.3023870e+000  1.3075980e+000  1.2956940e+000  1.3111250e+000  1.3148840e+000  1.3196390e+000  1.3150360e+000  1.2931470e+000  1.3041490e+000  1.3180660e+000  1.3063640e+000  1.3111250e+000  1.2772580e+000  1.2763430e+000
  4.3360000e+003  1.2838290e+000  1.2582230e+000  1.2951990e+000  1.2639930e+000  1.2958720e+000  1.3061350e+000  1.2841100e+000  1.2999300e+000  1.2988640e+000  1.3085560e+000  1.2884350e+000  1.3073690e+000  1.3158940e+000  1.3139850e+000  1.3163980e+000  1.2971730e+000  1.3019240e+000  1.3197880e+000  1.3132350e+000  1.3137850e+000  1.2798110e+000  1.2744790e+000
  4.3340000e+003  1.2800070e+000  1.2586110e+000  1.2862960e+000  1.2648660e+000  1.2839090e+000  1.3086900e+000  1.2821860e+000  1.2977610e+000  1.2949750e+000  1.3074570e+000  1.2826050e+000  1.3106230e+000  1.3107710e+000  1.3157680e+000  1.3188940e+000  1.2951650e+000  1.3080480e+000  1.3181350e+000  1.3154660e+000  1.3277360e+000  1.2787010e+000  1.2765560e+000
  4.3320000e+003  1.2785360e+000  1.2579430e+000  1.2762370e+000  1.2650260e+000  1.2744560e+000  1.3106820e+000  1.2838630e+000  1.2946240e+000  1.2969230e+000  1.3073750e+000  1.2877960e+000  1.3146700e+000  1.3122750e+000  1.3219360e+000  1.3166260e+000  1.2923830e+000  1.3093970e+000  1.3146700e+000  1.3129730e+000  1.3322340e+000  1.2733310e+000  1.2804750e+000
  4.3300000e+003  1.2826070e+000  1.2586300e+000  1.2820970e+000  1.2648680e+000  1.2831170e+000  1.3095130e+000  1.2854000e+000  1.2968100e+000  1.3004220e+000  1.3079850e+000  1.2913750e+000  1.3176400e+000  1.3174380e+000  1.3240770e+000  1.3107480e+000  1.2915640e+000  1.3072470e+000  1.3160340e+000  1.3072950e+000  1.3339460e+000  1.2696570e+000  1.2817300e+000
  4.3280000e+003  1.2828770e+000  1.2598860e+000  1.2956800e+000  1.2661790e+000  1.2966850e+000  1.3114920e+000  1.2895120e+000  1.3015480e+000  1.2988450e+000  1.3058300e+000  1.2915900e+000  1.3168250e+000  1.3179280e+000  1.3218180e+000  1.3082820e+000  1.2878680e+000  1.3099060e+000  1.3188350e+000  1.3016930e+000  1.3297560e+000  1.2727180e+000  1.2818310e+000
  4.3260000e+003  1.2793560e+000  1.2608250e+000  1.3001060e+000  1.2668560e+000  1.2997690e+000  1.3134180e+000  1.2909970e+000  1.3019900e+000  1.2920360e+000  1.3034430e+000  1.2935050e+000  1.3083280e+000  1.3137650e+000  1.3174120e+000  1.3066110e+000  1.2871430e+000  1.3091630e+000  1.3147620e+000  1.3014570e+000  1.3182150e+000  1.2775110e+000  1.2823190e+000
  4.3240000e+003  1.2813640e+000  1.2626370e+000  1.2983390e+000  1.2640970e+000  1.2925740e+000  1.3116320e+000  1.2853940e+000  1.2978120e+000  1.2905900e+000  1.3096080e+000  1.2869330e+000  1.3026280e+000  1.3115830e+000  1.3153050e+000  1.3042770e+000  1.2883360e+000  1.3039370e+000  1.3124240e+000  1.3078400e+000  1.3160530e+000  1.2782700e+000  1.2812140e+000
  4.3220000e+003  1.2829540e+000  1.2621980e+000  1.2899420e+000  1.2596470e+000  1.2759830e+000  1.3078730e+000  1.2825850e+000  1.2993440e+000  1.2927220e+000  1.3196340e+000  1.2845280e+000  1.3072870e+000  1.3159780e+000  1.3136910e+000  1.3036370e+000  1.2875530e+000  1.3034430e+000  1.3142860e+000  1.3155790e+000  1.3158790e+000  1.2804690e+000  1.2778010e+000
  4.3200000e+003  1.2799080e+000  1.2604930e+000  1.2793130e+000  1.2563470e+000  1.2664980e+000  1.3062300e+000  1.2846100e+000  1.3024470e+000  1.2906770e+000  1.3204930e+000  1.2943140e+000  1.3148440e+000  1.3157380e+000  1.3115750e+000  1.3064240e+000  1.2890830e+000  1.3039950e+000  1.3162870e+000  1.3168340e+000  1.3106870e+000  1.2794960e+000  1.2754770e+000
  4.3180000e+003  1.2792830e+000  1.2589940e+000  1.2768640e+000  1.2591670e+000  1.2813920e+000  1.3071000e+000  1.2845300e+000  1.2984580e+000  1.2866180e+000  1.3191180e+000  1.2937470e+000  1.3182170e+000  1.3095950e+000  1.3141830e+000  1.3096440e+000  1.2897460e+000  1.3024430e+000  1.3158710e+000  1.3107730e+000  1.3129940e+000  1.2778560e+000  1.2803360e+000
  4.3160000e+003  1.2809590e+000  1.2572720e+000  1.2845020e+000  1.2622510e+000  1.2948400e+000  1.3071780e+000  1.2878440e+000  1.3003170e+000  1.2881690e+000  1.3190750e+000  1.2902250e+000  1.3156370e+000  1.3093740e+000  1.3207810e+000  1.3112860e+000  1.2912560e+000  1.3047000e+000  1.3171280e+000  1.3061560e+000  1.3116830e+000  1.2793760e+000  1.2831690e+000
  4.3140000e+003  1.2816970e+000  1.2580970e+000  1.2943970e+000  1.2654550e+000  1.2934050e+000  1.3039410e+000  1.2932650e+000  1.3050530e+000  1.2935460e+000  1.3208160e+000  1.2926530e+000  1.3087940e+000  1.3123220e+000  1.3180160e+000  1.3159780e+000  1.2958640e+000  1.3075270e+000  1.3180660e+000  1.3034120e+000  1.3117340e+000  1.2774710e+000  1.2801650e+000
  4.3120000e+003  1.2794270e+000  1.2600500e+000  1.2945380e+000  1.2684510e+000  1.2834530e+000  1.3011900e+000  1.2904040e+000  1.3034950e+000  1.2933120e+000  1.3186350e+000  1.2890990e+000  1.3096040e+000  1.3109240e+000  1.3146640e+000  1.3157040e+000  1.2946790e+000  1.3087260e+000  1.3153080e+000  1.3077520e+000  1.3260750e+000  1.2752650e+000  1.2820340e+000
  4.3100000e+003  1.2767210e+000  1.2609670e+000  1.2872880e+000  1.2674670e+000  1.2731660e+000  1.3020770e+000  1.2847950e+000  1.3030370e+000  1.2945280e+000  1.3100540e+000  1.2851190e+000  1.3136820e+000  1.3055890e+000  1.3206250e+000  1.3114240e+000  1.2903560e+000  1.3078650e+000  1.3137800e+000  1.3103970e+000  1.3255530e+000  1.2763040e+000  1.2810670e+000
  4.3080000e+003  1.2779300e+000  1.2635990e+000  1.2830260e+000  1.2641700e+000  1.2750870e+000  1.3043230e+000  1.2828890e+000  1.3078460e+000  1.2996370e+000  1.3025470e+000  1.2927930e+000  1.3105680e+000  1.3116450e+000  1.3261600e+000  1.3120350e+000  1.2902270e+000  1.3058630e+000  1.3156220e+000  1.3103250e+000  1.3108600e+000  1.2770520e+000  1.2751010e+000
  4.3060000e+003  1.2800170e+000  1.2637440e+000  1.2812450e+000  1.2616470e+000  1.2928320e+000  1.3074870e+000  1.2853180e+000  1.3050260e+000  1.3006230e+000  1.2989580e+000  1.2986270e+000  1.3086500e+000  1.3150550e+000  1.3253190e+000  1.3127960e+000  1.2897540e+000  1.3030100e+000  1.3154000e+000  1.3061830e+000  1.3053150e+000  1.2736650e+000  1.2784880e+000
  4.3040000e+003  1.2812450e+000  1.2592410e+000  1.2821560e+000  1.2623680e+000  1.2989380e+000  1.3109000e+000  1.2845320e+000  1.3025070e+000  1.3002670e+000  1.2973770e+000  1.2982750e+000  1.3106570e+000  1.3132480e+000  1.3263730e+000  1.3106080e+000  1.2905800e+000  1.3035600e+000  1.3137380e+000  1.3007430e+000  1.3091990e+000  1.2714860e+000  1.2832520e+000
  4.3020000e+003  1.2814120e+000  1.2567990e+000  1.2887470e+000  1.2614620e+000  1.2930210e+000  1.3065360e+000  1.2828690e+000  1.2999400e+000  1.3036080e+000  1.3003190e+000  1.2999880e+000  1.3123070e+000  1.3144610e+000  1.3245330e+000  1.3089520e+000  1.2907840e+000  1.3057190e+000  1.3107950e+000  1.2963490e+000  1.3136760e+000  1.2750690e+000  1.2849670e+000
  4.3000000e+003  1.2795530e+000  1.2558840e+000  1.2919810e+000  1.2610080e+000  1.2831850e+000  1.3023890e+000  1.2843730e+000  1.2965190e+000  1.3041080e+000  1.3042980e+000  1.2974610e+000  1.3135390e+000  1.3146170e+000  1.3211840e+000  1.3076130e+000  1.2909590e+000  1.3059760e+000  1.3144700e+000  1.2974610e+000  1.3192480e+000  1.2801490e+000  1.2819480e+000
  4.2980000e+003  1.2786020e+000  1.2572740e+000  1.2916850e+000  1.2605480e+000  1.2810870e+000  1.3017430e+000  1.2851400e+000  1.2928480e+000  1.2997980e+000  1.3042200e+000  1.2880790e+000  1.3127200e+000  1.3157040e+000  1.3217340e+000  1.3088340e+000  1.2935950e+000  1.3052730e+000  1.3212340e+000  1.2989460e+000  1.3250300e+000  1.2772610e+000  1.2769520e+000
  4.2960000e+003  1.2791360e+000  1.2583300e+000  1.2862680e+000  1.2600500e+000  1.2882860e+000  1.3082000e+000  1.2875510e+000  1.2978240e+000  1.2988140e+000  1.3064220e+000  1.2864500e+000  1.3091650e+000  1.3123160e+000  1.3167160e+000  1.3106630e+000  1.2925390e+000  1.3042680e+000  1.3245460e+000  1.3029330e+000  1.3217050e+000  1.2754420e+000  1.2777790e+000
  4.2940000e+003  1.2808020e+000  1.2599010e+000  1.2780110e+000  1.2650990e+000  1.2985050e+000  1.3108160e+000  1.2860740e+000  1.3059070e+000  1.2978000e+000  1.3074430e+000  1.2908090e+000  1.3065290e+000  1.3077790e+000  1.3133920e+000  1.3096570e+000  1.2893790e+000  1.3044270e+000  1.3189280e+000  1.3098000e+000  1.3227930e+000  1.2791990e+000  1.2803010e+000
  4.2920000e+003  1.2816950e+000  1.2627600e+000  1.2753640e+000  1.2656690e+000  1.2926390e+000  1.3077850e+000  1.2829620e+000  1.3062530e+000  1.2975370e+000  1.3082190e+000  1.2929170e+000  1.3115980e+000  1.3086990e+000  1.3160760e+000  1.3119380e+000  1.2894030e+000  1.3062530e+000  1.3103370e+000  1.3139770e+000  1.3297490e+000  1.2814160e+000  1.2790210e+000
  4.2900000e+003  1.2825250e+000  1.2594870e+000  1.2784730e+000  1.2642320e+000  1.2827520e+000  1.3068060e+000  1.2851110e+000  1.2999710e+000  1.2985610e+000  1.3079550e+000  1.2905600e+000  1.3138980e+000  1.3142860e+000  1.3202640e+000  1.3157980e+000  1.2925010e+000  1.3049450e+000  1.3102150e+000  1.3140430e+000  1.3280290e+000  1.2766900e+000  1.2806640e+000
  4.2880000e+003  1.2834230e+000  1.2557980e+000  1.2833770e+000  1.2629080e+000  1.2809390e+000  1.3054760e+000  1.2877900e+000  1.2960070e+000  1.2952160e+000  1.3052390e+000  1.2864660e+000  1.3127300e+000  1.3164260e+000  1.3208440e+000  1.3167200e+000  1.2931270e+000  1.3031020e+000  1.3150620e+000  1.3084400e+000  1.3225250e+000  1.2750250e+000  1.2857100e+000
  4.2860000e+003  1.2805770e+000  1.2572670e+000  1.2892440e+000  1.2612880e+000  1.2884670e+000  1.3065440e+000  1.2876430e+000  1.2905300e+000  1.2958050e+000  1.3035490e+000  1.2892440e+000  1.3134200e+000  1.3169710e+000  1.3198140e+000  1.3141470e+000  1.2944560e+000  1.3048300e+000  1.3195690e+000  1.3050680e+000  1.3151680e+000  1.2733950e+000  1.2840200e+000
  4.2840000e+003  1.2801570e+000  1.2610290e+000  1.2915600e+000  1.2608140e+000  1.2981950e+000  1.3109070e+000  1.2847530e+000  1.2937290e+000  1.2978680e+000  1.3074550e+000  1.2923890e+000  1.3092260e+000  1.3189240e+000  1.3149230e+000  1.3109070e+000  1.2975880e+000  1.3053590e+000  1.3181890e+000  1.3036030e+000  1.3146790e+000  1.2689720e+000  1.2789980e+000
  4.2820000e+003  1.2801960e+000  1.2603160e+000  1.2887490e+000  1.2624630e+000  1.3008890e+000  1.3085680e+000  1.2806440e+000  1.3039050e+000  1.2998560e+000  1.3096690e+000  1.2913150e+000  1.3088550e+000  1.3159990e+000  1.3106780e+000  1.3107730e+000  1.2906250e+000  1.3042850e+000  1.3149780e+000  1.3023470e+000  1.3230120e+000  1.2678390e+000  1.2789190e+000
  4.2800000e+003  1.2780030e+000  1.2599900e+000  1.2836500e+000  1.2651050e+000  1.2877740e+000  1.3039660e+000  1.2805930e+000  1.3047230e+000  1.3003430e+000  1.3135760e+000  1.2951710e+000  1.3126580e+000  1.3113580e+000  1.3178490e+000  1.3131880e+000  1.2795650e+000  1.3045350e+000  1.3146400e+000  1.3050070e+000  1.3293230e+000  1.2709110e+000  1.2822580e+000
  4.2780000e+003  1.2772120e+000  1.2612560e+000  1.2785470e+000  1.2666840e+000  1.2778780e+000  1.3066990e+000  1.2833400e+000  1.2980420e+000  1.2993500e+000  1.3196280e+000  1.2970670e+000  1.3102320e+000  1.3137930e+000  1.3208050e+000  1.3169930e+000  1.2814970e+000  1.3033870e+000  1.3158260e+000  1.3123460e+000  1.3256430e+000  1.2753580e+000  1.2824260e+000
  4.2760000e+003  1.2788150e+000  1.2625560e+000  1.2838310e+000  1.2683860e+000  1.2782820e+000  1.3094390e+000  1.2821680e+000  1.3008750e+000  1.2992860e+000  1.3184690e+000  1.2912360e+000  1.3057750e+000  1.3158920e+000  1.3192500e+000  1.3165720e+000  1.2887690e+000  1.3013430e+000  1.3152610e+000  1.3145850e+000  1.3206210e+000  1.2805550e+000  1.2820550e+000
  4.2740000e+003  1.2820750e+000  1.2631740e+000  1.2909480e+000  1.2660570e+000  1.2880770e+000  1.3061250e+000  1.2830160e+000  1.3077390e+000  1.3003850e+000  1.3093100e+000  1.2908110e+000  1.3084520e+000  1.3136780e+000  1.3212630e+000  1.3121370e+000  1.2914060e+000  1.3011340e+000  1.3143520e+000  1.3119930e+000  1.3144480e+000  1.2814630e+000  1.2816630e+000
  4.2720000e+003  1.2842750e+000  1.2607200e+000  1.2943360e+000  1.2632860e+000  1.2985920e+000  1.3024200e+000  1.2838270e+000  1.3060470e+000  1.3003620e+000  1.3049130e+000  1.2959500e+000  1.3127220e+000  1.3127710e+000  1.3223380e+000  1.3110420e+000  1.2893430e+000  1.3054800e+000  1.3151790e+000  1.3082750e+000  1.3026550e+000  1.2797740e+000  1.2782640e+000
  4.2700000e+003  1.2811050e+000  1.2585040e+000  1.2970990e+000  1.2637040e+000  1.2968230e+000  1.3024070e+000  1.2819520e+000  1.2988620e+000  1.2996510e+000  1.3039560e+000  1.2931350e+000  1.3112590e+000  1.3139470e+000  1.3209780e+000  1.3101600e+000  1.2840580e+000  1.3075430e+000  1.3187340e+000  1.3027810e+000  1.3030160e+000  1.2772520e+000  1.2747500e+000
  4.2680000e+003  1.2791160e+000  1.2591690e+000  1.2900770e+000  1.2632160e+000  1.2855520e+000  1.3064450e+000  1.2836200e+000  1.2988590e+000  1.3046540e+000  1.3032910e+000  1.2935970e+000  1.3131620e+000  1.3137870e+000  1.3185210e+000  1.3089100e+000  1.2833060e+000  1.3034330e+000  1.3185210e+000  1.3007200e+000  1.3116770e+000  1.2780340e+000  1.2747300e+000
